Text,Entities
"This work was supported by Shanghai Key Laboratory of Pediatric Gastroenterology and Nutrition (grant number 17DZ2272000); Shanghai Natural Science Foundation (grant number 19ZR1442000, 18ZR1431100); National Natural Science Foundation (grant number 81630039); Foundation of Science and Technology Commission of Shanghai Municipality (grant number 19495810500); and Foundation of Shanghai Municipal Health Commission (grant number shslczdzk05702, 2019ZB0101).","[(27,94,'institution'),(109,120,'award-id'),(123,158,'institution'),(173,184,'award-id'),(186,197,'award-id'),(200,235,'institution'),(250,258,'award-id'),(261,333,'institution'),(348,359,'award-id'),(366,416,'institution'),(431,445,'award-id'),(447,457,'award-id')]"
Supported by National Institute of Mental Health grant 1R01MH107330 (to SDW &amp; CC) and the Competitive Research Grants to Develop Innovative Methods and Metrics for Agriculture and Nutrition Actions (IMMANA) (to SLY). IMMANA is funded with UK Aid from the UK government. SLY was supported by the Andrew Carnegie Fellows Program and the generous support of the American people provided to Rutgers University and the Feed the Future Sustainable Intensification Innovation Lab through US Agency for International Development cooperative agreement AID-OAA-L-14-00006.,"[(13,48,'institution'),(55,67,'award-id'),(121,197,'institution'),(295,318,'institution')]"
Funded by FrieslandCampina bilateral research agreement CRA UU-FC NL 20140716 (to MHMW) and the European Union's Horizon 2020 Framework Programme under grant FETOPEN-801367 evFOUNDRY (to MHMW).,"[(10,26,'institution'),(69,77,'award-id'),(96,145,'institution'),(166,172,'award-id')]"
"CK is a beneficiary of the AgreenSkills+ fellowship program, which has received funding from the EU's Seventh Framework Programme under grant agreement N°FP7-609398 (AgreenSkills+ contract). PDC is a senior research associate at FRS-FNRS (Fonds de la Recherche Scientifique) and recipient of grants from FNRS (WELBIO-CR-2019C-02R, “The Excellence of Science: EOS 30770923”) and the Funds Baillet Latour (Grant for Medical Research 2015). NMD is a recipient of grants from SPW-EER (convention 1610365, ERA-HDHL cofunded call BioNH 2016), from the Fonds de la Recherche Scientifique (FRS-FNRS) [PINT-MULTI R.8013.19 (NEURON-ERANET, call 2019) and PDR T.0068.19], and from the Fédération Wallonie-Bruxelles (Action de Recherche Concertée ARC18-23/092).","[(97,129,'institution'),(152,164,'award-id'),(546,580,'institution'),(705,734,'institution'),(735,747,'award-id')]"
"The WHI program is funded by the National Heart, Lung, and Blood Institute; National Institutes of Health; US Department of Health and Human Services through contracts HHSN268201600018C, HHSN268201600001C, HHSN268201600002C, HHSN268201600003C, and HHSN268201600004C.","[(33,74,'institution'),(76,105,'institution'),(168,185,'award-id'),(187,204,'award-id'),(206,223,'award-id'),(225,242,'award-id'),(248,265,'award-id')]"
"Supported by the California Strawberry Commission, Watsonville, CA, USA.","[(17,49,'institution')]"
"Supported by NHMRC Early Career Fellowship 1091124 and Honorary NHF Postdoctoral Fellowship 101239 (KL) and a Melbourne Children's LifeCourse Postdoctoral Fellowship, funded by Royal Children's Hospital Foundation grant 2018–984 (JAK).","[(13,42,'institution'),(43,50,'award-id'),(55,91,'institution'),(92,98,'award-id'),(110,165,'institution'),(177,213,'institution'),(220,228,'award-id')]"
"Funded by the German Aerospace Center (DLR) Space Program with allocation of funds from the Federal Ministry of Economy and Technology under the support code 50WB1535, and in part by the European Space Agency, the Centre National d'Etudes Spatiales and the Human Health Countermeasures Element of the National Aeronautics and Space Administration Human Research Program.","[(14,37,'institution'),(92,134,'institution'),(158,166,'award-id'),(187,208,'institution'),(301,369,'institution')]"
"This work was supported by core funding from: the UK Medical Research Council (MR/L003120/1), the British Heart Foundation (RG/13/13/30194; RG/18/13/33946), and the National Institute for Health Research (Cambridge Biomedical Research Centre at the Cambridge University Hospitals NHS Foundation Trust).","[(50,77,'institution'),(79,91,'award-id'),(98,122,'institution'),(124,138,'award-id'),(140,154,'award-id'),(165,203,'institution')]"
Supported by the National Institute of Child Health and Human Development (1 R03 HD095091-01A1).,"[(17,73,'institution'),(75,94,'award-id')]"
"VWVJ received funding from the European Research Council (ERC-2014-CoG-648916). The project was supported by funding from the European Union's Horizon 2020 research and innovation program under grant 733206 (LifeCycle) and from the European Joint Programming Initiative “A Healthy Diet for a Healthy Life” (JPI HDHL, NutriPROGRAM project, ZonMw, no. 529051022).","[(31,56,'institution'),(58,77,'award-id'),(126,155,'institution'),(200,206,'award-id'),(350,359,'award-id')]"
"This work was supported by a Thrasher Research Fund Early Career Award, the National Health and Medical Research Council (NHMRC) of Australia (project grant APP1046036), and NHMRC fellowships awarded to MM (APP1061704) and DJP (APP1144544). KPB is supported by the Women's and Children's Hospital Foundation and an MS McLeod Postdoctoral Fellowship. DCS is supported by The Australian Government Research Training Program Scholarship from The University of Adelaide.","[(29,51,'institution'),(76,120,'institution'),(157,167,'award-id'),(207,217,'award-id'),(223,226,'institution'),(228,238,'award-id'),(265,307,'institution'),(315,348,'institution'),(370,421,'institution'),(443,465,'institution')]"
The present study was supported by the Canadian Institutes of Health Research (CIHR; grant number FHG 129921). AB is a recipient of a scholarship from the Fonds de Recherche du Québec–Santé and from the CIHR. DB holds a doctoral training award from the Fonds de Recherche du Québec–Santé.,"[(39,77,'institution'),(98,108,'award-id')]"
This work was supported by funding from the National Institute of Child Health and Human Development of the NIH (grant number: R01 HD087082-01).,"[(44,100,'institution'),(127,142,'award-id')]"
We thank all the participants who took part in the Plant Your Health study. We thank the National Institute for Health Research (NIHR) Leicester Biomedical Research Centre and NIHR Applied Research Collaboration East Midlands.,"[(89,127,'institution')]"
"The Generation R Study is financially supported by the Erasmus Medical Center, Rotterdam, the Erasmus University Rotterdam, and the Netherlands Organization for Health Research and Development. VWVJ received a European Research Council Consolidator Grant (ERC-2014-CoG-648916). RG received funding from the Dutch Heart Foundation (grant number 2017T013), the Dutch Diabetes Foundation (grant number 2017.81.002), and the Netherlands Organization for Health Research and Development (ZonMW; grant number 543003109).","[(55,77,'institution'),(94,122,'institution'),(421,481,'institution'),(503,512,'award-id'),(210,235,'institution'),(256,275,'award-id'),(307,329,'institution'),(344,352,'award-id'),(359,384,'institution'),(399,410,'award-id')]"
Support for this study was provided by the Allen Foundation and the Department of Nutritional Sciences at the University of Toronto.,"[(43,59,'institution'),(68,102,'institution'),(110,131,'institution')]"
This work was supported by the USDS Agricultural Research Services (#5450-51530-057-00D).,"[(31,66,'institution'),(69,87,'award-id')]"
"Supported by the UK Medical Research Council (MR/K020218/1). Arla Foods UK and AAKUK supplied in kind the commercially available dairy products and high-oleic sunflower oil, respectively, according to our specification.","[(17,44,'institution'),(46,58,'award-id'),(61,74,'institution'),(79,84,'institution')]"
This study was funded by the Collaborative Crop Research Program of the McKnight Foundation and the Atkinson Center for a Sustainable Future of Cornell University. SLY was supported by the NIH grant K01 MH098902. MVS was supported by the Borlaug Fellows in Food Security Program.,"[(144,162,'institution'),(199,211,'award-id')]"
"Supported in part by NIH DK117407; the USDA, Agricultural Research Service, CRIS project (3062-51000-050-00D); and National Institute of Food and Agriculture (Multistate NE1939, accession no. 1021193, project no. MIS-384060).","[(39,43,'institution'),(21,33,'award-id'),(45,74,'institution'),(90,108,'award-id'),(115,157,'institution'),(170,176,'award-id'),(192,199,'award-id'),(213,223,'award-id')]"
"This work was initially supported by Medical Research Council PhD studentship grant number MR/K500847/1 DTG. The Lungwena Child Survival Study was funded by the Academy of Finland, Emil Aaltonen Foundation, Foundation for Paediatric Research, Medical Research Fund of Tampere University Hospital, the Research Foundation of Mannerheim League for Child Welfare, and the Research Foundation of the University of Tampere. The Africa Centre Vertical Transmission Study was funded by Wellcome Trust UK (063009/Z/00/2). The Lahore longitudinal study was funded by the Swedish Agency for Research Cooperation with Developing Countries and King Edward Medical College, Lahore, Pakistan.","[(37,61,'institution'),(91,103,'award-id'),(113,142,'institution'),(161,179,'institution'),(181,205,'institution'),(268,295,'institution'),(479,493,'institution'),(498,511,'award-id')]"
This work was not supported by any grants external to the University of Birmingham. Dunhill Medical Trust supported the salary of PTM.,"[(58,82,'institution'),(84,105,'institution')]"
"This work was supported in part by the USDA (HAW05020-H, HAW5032-R).","[(39,43,'institution'),(45,55,'award-id'),(57,66,'award-id')]"
"Supported by National Natural Science Foundation of China grants 31625025 (to ZW); the Zhengzhou 1125 Talent Program, and “111” Project grant B16044.","[(13,57,'institution'),(65,73,'award-id'),(123,126,'award-id'),(142,148,'award-id')]"
"ZA and PS are supported by the Wellcome Trust Our Planet Our Health Programme (FACE-Africa grant number: 216021/Z/19/Z). AB is supported by a Wellcome Clinical PhD Fellowship (ref 203905). MJ is supported by a Wellcome Trust grant (ref 216451/Z/19/Z). HD, AEA, and MRT are supported by the UK Medical Research Council (MRC Human Immunology Unit core funding to HD, award no. MC_UU_12010/10). SEM is supported by The Wellcome Trust (ref 220225/Z/20/Z) and the Medical Research Council (UK) (ref MR/P012019/1). AMP, CC, and MJS are jointly funded by the UK Medical Research Council and the Department for International Development (DFID) under the MRC/DFID Concordat agreement (MRC Program MC-A760-5QX00). KSJ is supported by the National Institute for Health Research (NIHR) Cambridge Biomedical Research Centre (IS-BRC-1215- 20014). The NIHR Cambridge Biomedical Research Centre is a partnership between Cambridge University Hospitals National Health Service (NHS) Foundation Trust and the University of Cambridge, funded by the NIHR. All other authors received no specific funding for this work.","[(416,430,'institution'),(105,118,'award-id'),(436,449,'award-id'),(416,424,'institution'),(180,186,'award-id'),(236,249,'award-id'),(676,679,'institution'),(375,389,'award-id'),(392,395,'institution'),(555,579,'institution'),(494,506,'award-id'),(509,512,'institution'),(514,516,'institution'),(588,628,'institution'),(688,701,'award-id'),(728,766,'institution'),(812,830,'award-id'),(1029,1033,'institution'),(904,934,'institution'),(990,1013,'institution')]"
